week,tank,trophic.level,power,taxon,group,ind.L,size.um.length.ind
2,12,PZ,200,Diatom3,Diatom,0,60
3,12,PZ,200,Gloeocystis,Chlorophyta,125,23
3,12,PZ,200,Microcystis,Cyanobacteria,0,3
3,12,PZ,200,Oscillatoria,Cyanobacteria,0,63
3,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
3,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
3,12,PZ,200,Anabaena,Cyanobacteria,0,30
3,12,PZ,200,Dinobryon,Cryptophyte,0,20
3,12,PZ,200,Coleosphaerium,Cyanobacteria,0,6
3,12,PZ,200,Fragilaria,Cryptophyte,0,40
3,12,PZ,200,Tabellaria,Diatom,0,50
3,12,PZ,200,Fragilaria,Cryptophyte,0,40
3,12,PZ,200,Euglenid,Euglenophyta,0,70
3,12,PZ,200,Arthrodesmus,Chlorophyta,0,30
3,12,PZ,200,Planktothrix,Cyanobacteria,0,100
3,12,PZ,200,Phacus,Euglenophyta,0,35
3,12,PZ,200,Merismopedia,Cyanobacteria,0,3
3,12,PZ,200,Chroococcus,Cyanobacteria,52,27
3,12,PZ,200,Chlamydomonas,Chlorophyta,0,10
3,12,PZ,200,Synechococcus,Cyanobacteria,0,1.5
3,12,PZ,200,Gymnodinium,Dinoflagelate,0,55
3,12,PZ,200,Mallomonas,Synurophyta,0,18
3,12,PZ,200,Merismopedia,Cyanobacteria,0,3
3,12,PZ,200,Paramecium,Ciliate,0,120
3,12,PZ,200,Fischerella,Cyanobacteria,0,80
3,12,PZ,200,Amoeboid ,Amoeboid,0,3
3,12,PZ,200,Eunotia,Diatom,0,150
3,12,PZ,200,Melosira,Diatom,0,40
3,12,PZ,200,Diatom3,Diatom,0,60
7,12,PZ,200,Gloeocystis,Chlorophyta,164,23
7,12,PZ,200,Microcystis,Cyanobacteria,0,3
7,12,PZ,200,Oscillatoria,Cyanobacteria,2,63
7,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
7,12,PZ,200,Chrysosphaerella,Cryptophyte,40,30
7,12,PZ,200,Anabaena,Cyanobacteria,0,30
7,12,PZ,200,Dinobryon,Cryptophyte,0,20
7,12,PZ,200,Coleosphaerium,Cyanobacteria,0,6
7,12,PZ,200,Fragilaria,Cryptophyte,0,40
7,12,PZ,200,Tabellaria,Diatom,0,50
7,12,PZ,200,Fragilaria,Cryptophyte,0,40
7,12,PZ,200,Euglenid,Euglenophyta,0,70
7,12,PZ,200,Arthrodesmus,Chlorophyta,0,30
7,12,PZ,200,Planktothrix,Cyanobacteria,0,100
7,12,PZ,200,Phacus,Euglenophyta,0,35
7,12,PZ,200,Merismopedia,Cyanobacteria,0,3
7,12,PZ,200,Chroococcus,Cyanobacteria,20,27
7,12,PZ,200,Chlamydomonas,Chlorophyta,0,10
7,12,PZ,200,Synechococcus,Cyanobacteria,30,1.5
7,12,PZ,200,Gymnodinium,Dinoflagelate,0,55
7,12,PZ,200,Mallomonas,Synurophyta,0,18
7,12,PZ,200,Merismopedia,Cyanobacteria,0,3
7,12,PZ,200,Paramecium,Ciliate,0,120
7,12,PZ,200,Fischerella,Cyanobacteria,0,80
7,12,PZ,200,Amoeboid ,Amoeboid,0,3
7,12,PZ,200,Eunotia,Diatom,0,150
7,12,PZ,200,Melosira,Diatom,0,40
7,12,PZ,200,Diatom3,Diatom,0,60
8,12,PZ,200,Gloeocystis,Chlorophyta,167,23
8,12,PZ,200,Microcystis,Cyanobacteria,0,3
8,12,PZ,200,Oscillatoria,Cyanobacteria,0,63
8,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
8,12,PZ,200,Chrysosphaerella,Cryptophyte,0,30
8,12,PZ,200,Anabaena,Cyanobacteria,3,30
8,12,PZ,200,Dinobryon,Cryptophyte,0,20
8,12,PZ,200,Coleosphaerium,Cyanobacteria,0,6
8,12,PZ,200,Fragilaria,Cryptophyte,13,40
8,12,PZ,200,Tabellaria,Diatom,0,50
8,12,PZ,200,Fragilaria,Cryptophyte,0,40
8,12,PZ,200,Euglenid,Euglenophyta,0,70
8,12,PZ,200,Arthrodesmus,Chlorophyta,0,30
8,12,PZ,200,Planktothrix,Cyanobacteria,0,100
8,12,PZ,200,Phacus,Euglenophyta,0,35
8,12,PZ,200,Merismopedia,Cyanobacteria,19,3
8,12,PZ,200,Chroococcus,Cyanobacteria,15,27
8,12,PZ,200,Chlamydomonas,Chlorophyta,4,10
8,12,PZ,200,Synechococcus,Cyanobacteria,2,1.5
8,12,PZ,200,Gymnodinium,Dinoflagelate,0,55
8,12,PZ,200,Mallomonas,Synurophyta,0,18
8,12,PZ,200,Merismopedia,Cyanobacteria,0,3
8,12,PZ,200,Paramecium,Ciliate,0,120
8,12,PZ,200,Fischerella,Cyanobacteria,0,80
8,12,PZ,200,Amoeboid ,Amoeboid,0,3
8,12,PZ,200,Eunotia,Diatom,0,150
8,12,PZ,200,Melosira,Diatom,0,40
8,12,PZ,200,Diatom3,Diatom,0,60
1,13,PZ,250,Gloeocystis,Chlorophyta,5,23
1,13,PZ,250,Microcystis,Cyanobacteria,0,3
1,13,PZ,250,Oscillatoria,Cyanobacteria,1,63
1,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
1,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
1,13,PZ,250,Anabaena,Cyanobacteria,1,30
1,13,PZ,250,Dinobryon,Cryptophyte,0,20
1,13,PZ,250,Coleosphaerium,Cyanobacteria,1,6
1,13,PZ,250,Fragilaria,Cryptophyte,0,40
1,13,PZ,250,Tabellaria,Diatom,0,50
1,13,PZ,250,Fragilaria,Cryptophyte,5,40
1,13,PZ,250,Euglenid,Euglenophyta,0,70
1,13,PZ,250,Arthrodesmus,Chlorophyta,0,30
1,13,PZ,250,Planktothrix,Cyanobacteria,0,100
1,13,PZ,250,Phacus,Euglenophyta,0,35
1,13,PZ,250,Merismopedia,Cyanobacteria,0,3
1,13,PZ,250,Chroococcus,Cyanobacteria,2,27
1,13,PZ,250,Chlamydomonas,Chlorophyta,0,10
1,13,PZ,250,Synechococcus,Cyanobacteria,0,1.5
1,13,PZ,250,Gymnodinium,Dinoflagelate,0,55
1,13,PZ,250,Mallomonas,Synurophyta,0,18
1,13,PZ,250,Merismopedia,Cyanobacteria,0,3
1,13,PZ,250,Paramecium,Ciliate,0,120
1,13,PZ,250,Fischerella,Cyanobacteria,0,80
1,13,PZ,250,Amoeboid ,Amoeboid,0,3
1,13,PZ,250,Eunotia,Diatom,0,150
1,13,PZ,250,Melosira,Diatom,0,40
1,13,PZ,250,Diatom3,Diatom,0,60
2,13,PZ,250,Gloeocystis,Chlorophyta,2,23
2,13,PZ,250,Microcystis,Cyanobacteria,0,3
2,13,PZ,250,Oscillatoria,Cyanobacteria,0,63
2,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
2,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
2,13,PZ,250,Anabaena,Cyanobacteria,0,30
2,13,PZ,250,Dinobryon,Cryptophyte,0,20
2,13,PZ,250,Coleosphaerium,Cyanobacteria,0,6
2,13,PZ,250,Fragilaria,Cryptophyte,1,40
2,13,PZ,250,Tabellaria,Diatom,0,50
2,13,PZ,250,Fragilaria,Cryptophyte,0,40
2,13,PZ,250,Euglenid,Euglenophyta,0,70
2,13,PZ,250,Arthrodesmus,Chlorophyta,0,30
2,13,PZ,250,Planktothrix,Cyanobacteria,0,100
2,13,PZ,250,Phacus,Euglenophyta,0,35
2,13,PZ,250,Merismopedia,Cyanobacteria,0,3
2,13,PZ,250,Chroococcus,Cyanobacteria,0,27
2,13,PZ,250,Chlamydomonas,Chlorophyta,0,10
2,13,PZ,250,Synechococcus,Cyanobacteria,0,1.5
2,13,PZ,250,Gymnodinium,Dinoflagelate,0,55
2,13,PZ,250,Mallomonas,Synurophyta,0,18
2,13,PZ,250,Merismopedia,Cyanobacteria,0,3
2,13,PZ,250,Paramecium,Ciliate,0,120
2,13,PZ,250,Fischerella,Cyanobacteria,0,80
2,13,PZ,250,Amoeboid ,Amoeboid,0,3
2,13,PZ,250,Eunotia,Diatom,0,150
2,13,PZ,250,Melosira,Diatom,0,40
2,13,PZ,250,Diatom3,Diatom,0,60
3,13,PZ,250,Gloeocystis,Chlorophyta,79,23
3,13,PZ,250,Microcystis,Cyanobacteria,0,3
3,13,PZ,250,Oscillatoria,Cyanobacteria,2,63
3,13,PZ,250,Chrysosphaerella,Cryptophyte,2,30
3,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
3,13,PZ,250,Anabaena,Cyanobacteria,0,30
3,13,PZ,250,Dinobryon,Cryptophyte,0,20
3,13,PZ,250,Coleosphaerium,Cyanobacteria,0,6
3,13,PZ,250,Fragilaria,Cryptophyte,2,40
3,13,PZ,250,Tabellaria,Diatom,0,50
3,13,PZ,250,Fragilaria,Cryptophyte,0,40
3,13,PZ,250,Euglenid,Euglenophyta,0,70
3,13,PZ,250,Arthrodesmus,Chlorophyta,0,30
3,13,PZ,250,Planktothrix,Cyanobacteria,0,100
3,13,PZ,250,Phacus,Euglenophyta,0,35
3,13,PZ,250,Merismopedia,Cyanobacteria,0,3
3,13,PZ,250,Chroococcus,Cyanobacteria,64,27
3,13,PZ,250,Chlamydomonas,Chlorophyta,0,10
3,13,PZ,250,Synechococcus,Cyanobacteria,0,1.5
3,13,PZ,250,Gymnodinium,Dinoflagelate,0,55
3,13,PZ,250,Mallomonas,Synurophyta,1,18
3,13,PZ,250,Merismopedia,Cyanobacteria,0,3
3,13,PZ,250,Paramecium,Ciliate,0,120
3,13,PZ,250,Fischerella,Cyanobacteria,0,80
3,13,PZ,250,Amoeboid ,Amoeboid,0,3
3,13,PZ,250,Eunotia,Diatom,0,150
3,13,PZ,250,Melosira,Diatom,0,40
3,13,PZ,250,Diatom3,Diatom,0,60
7,13,PZ,250,Gloeocystis,Chlorophyta,72,23
7,13,PZ,250,Microcystis,Cyanobacteria,0,3
7,13,PZ,250,Oscillatoria,Cyanobacteria,0,63
7,13,PZ,250,Chrysosphaerella,Cryptophyte,1,30
7,13,PZ,250,Chrysosphaerella,Cryptophyte,123,30
7,13,PZ,250,Anabaena,Cyanobacteria,0,30
7,13,PZ,250,Dinobryon,Cryptophyte,0,20
7,13,PZ,250,Coleosphaerium,Cyanobacteria,0,6
7,13,PZ,250,Fragilaria,Cryptophyte,0,40
7,13,PZ,250,Tabellaria,Diatom,0,50
7,13,PZ,250,Fragilaria,Cryptophyte,1,40
7,13,PZ,250,Euglenid,Euglenophyta,0,70
7,13,PZ,250,Arthrodesmus,Chlorophyta,0,30
7,13,PZ,250,Planktothrix,Cyanobacteria,0,100
7,13,PZ,250,Phacus,Euglenophyta,0,35
7,13,PZ,250,Merismopedia,Cyanobacteria,0,3
7,13,PZ,250,Chroococcus,Cyanobacteria,26,27
7,13,PZ,250,Chlamydomonas,Chlorophyta,0,10
7,13,PZ,250,Synechococcus,Cyanobacteria,4,1.5
7,13,PZ,250,Gymnodinium,Dinoflagelate,0,55
7,13,PZ,250,Mallomonas,Synurophyta,0,18
7,13,PZ,250,Merismopedia,Cyanobacteria,0,3
7,13,PZ,250,Paramecium,Ciliate,0,120
7,13,PZ,250,Fischerella,Cyanobacteria,0,80
7,13,PZ,250,Amoeboid ,Amoeboid,1,3
7,13,PZ,250,Eunotia,Diatom,0,150
7,13,PZ,250,Melosira,Diatom,1,40
7,13,PZ,250,Diatom3,Diatom,0,60
8,13,PZ,250,Gloeocystis,Chlorophyta,31,23
8,13,PZ,250,Microcystis,Cyanobacteria,2,3
8,13,PZ,250,Oscillatoria,Cyanobacteria,5,63
8,13,PZ,250,Chrysosphaerella,Cryptophyte,0,30
8,13,PZ,250,Chrysosphaerella,Cryptophyte,1,30
8,13,PZ,250,Anabaena,Cyanobacteria,16,30
8,13,PZ,250,Dinobryon,Cryptophyte,0,20
8,13,PZ,250,Coleosphaerium,Cyanobacteria,0,6
8,13,PZ,250,Fragilaria,Cryptophyte,3,40
8,13,PZ,250,Tabellaria,Diatom,0,50
8,13,PZ,250,Fragilaria,Cryptophyte,0,40
8,13,PZ,250,Euglenid,Euglenophyta,0,70
8,13,PZ,250,Arthrodesmus,Chlorophyta,0,30
8,13,PZ,250,Planktothrix,Cyanobacteria,0,100
8,13,PZ,250,Phacus,Euglenophyta,0,35
8,13,PZ,250,Merismopedia,Cyanobacteria,1,3
8,13,PZ,250,Chroococcus,Cyanobacteria,6,27
8,13,PZ,250,Chlamydomonas,Chlorophyta,19,10
8,13,PZ,250,Synechococcus,Cyanobacteria,0,1.5
8,13,PZ,250,Gymnodinium,Dinoflagelate,0,55
8,13,PZ,250,Mallomonas,Synurophyta,0,18
8,13,PZ,250,Merismopedia,Cyanobacteria,0,3
8,13,PZ,250,Paramecium,Ciliate,0,120
8,13,PZ,250,Fischerella,Cyanobacteria,0,80
8,13,PZ,250,Amoeboid ,Amoeboid,0,3
8,13,PZ,250,Eunotia,Diatom,0,150
8,13,PZ,250,Melosira,Diatom,0,40
8,13,PZ,250,Diatom3,Diatom,0,60
1,22,PZ,300,Gloeocystis,Chlorophyta,1,23
1,22,PZ,300,Microcystis,Cyanobacteria,1,3
1,22,PZ,300,Oscillatoria,Cyanobacteria,0,63
1,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
1,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
1,22,PZ,300,Anabaena,Cyanobacteria,0,30
1,22,PZ,300,Dinobryon,Cryptophyte,0,20
1,22,PZ,300,Coleosphaerium,Cyanobacteria,0,6
1,22,PZ,300,Fragilaria,Cryptophyte,0,40
1,22,PZ,300,Tabellaria,Diatom,0,50
1,22,PZ,300,Fragilaria,Cryptophyte,1,40
1,22,PZ,300,Euglenid,Euglenophyta,0,70
1,22,PZ,300,Arthrodesmus,Chlorophyta,0,30
1,22,PZ,300,Planktothrix,Cyanobacteria,0,100
1,22,PZ,300,Phacus,Euglenophyta,0,35
1,22,PZ,300,Merismopedia,Cyanobacteria,0,3
1,22,PZ,300,Chroococcus,Cyanobacteria,0,27
1,22,PZ,300,Chlamydomonas,Chlorophyta,0,10
1,22,PZ,300,Synechococcus,Cyanobacteria,0,1.5
1,22,PZ,300,Gymnodinium,Dinoflagelate,2,55
1,22,PZ,300,Mallomonas,Synurophyta,0,18
1,22,PZ,300,Merismopedia,Cyanobacteria,0,3
1,22,PZ,300,Paramecium,Ciliate,0,120
1,22,PZ,300,Fischerella,Cyanobacteria,0,80
1,22,PZ,300,Amoeboid ,Amoeboid,4,3
1,22,PZ,300,Eunotia,Diatom,0,150
1,22,PZ,300,Melosira,Diatom,4,40
1,22,PZ,300,Diatom3,Diatom,0,60
2,22,PZ,300,Gloeocystis,Chlorophyta,175,23
2,22,PZ,300,Microcystis,Cyanobacteria,0,3
2,22,PZ,300,Oscillatoria,Cyanobacteria,0,63
2,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
2,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
2,22,PZ,300,Anabaena,Cyanobacteria,0,30
2,22,PZ,300,Dinobryon,Cryptophyte,0,20
2,22,PZ,300,Coleosphaerium,Cyanobacteria,1,6
2,22,PZ,300,Fragilaria,Cryptophyte,0,40
2,22,PZ,300,Tabellaria,Diatom,0,50
2,22,PZ,300,Fragilaria,Cryptophyte,0,40
2,22,PZ,300,Euglenid,Euglenophyta,0,70
2,22,PZ,300,Arthrodesmus,Chlorophyta,0,30
2,22,PZ,300,Planktothrix,Cyanobacteria,0,100
2,22,PZ,300,Phacus,Euglenophyta,0,35
2,22,PZ,300,Merismopedia,Cyanobacteria,0,3
2,22,PZ,300,Chroococcus,Cyanobacteria,94,27
2,22,PZ,300,Chlamydomonas,Chlorophyta,0,10
2,22,PZ,300,Synechococcus,Cyanobacteria,0,1.5
2,22,PZ,300,Gymnodinium,Dinoflagelate,0,55
2,22,PZ,300,Mallomonas,Synurophyta,1,18
2,22,PZ,300,Merismopedia,Cyanobacteria,0,3
2,22,PZ,300,Paramecium,Ciliate,0,120
2,22,PZ,300,Fischerella,Cyanobacteria,0,80
2,22,PZ,300,Amoeboid ,Amoeboid,0,3
2,22,PZ,300,Eunotia,Diatom,0,150
2,22,PZ,300,Melosira,Diatom,0,40
2,22,PZ,300,Diatom3,Diatom,0,60
3,22,PZ,300,Gloeocystis,Chlorophyta,143,23
3,22,PZ,300,Microcystis,Cyanobacteria,0,3
3,22,PZ,300,Oscillatoria,Cyanobacteria,0,63
3,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
3,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
3,22,PZ,300,Anabaena,Cyanobacteria,0,30
3,22,PZ,300,Dinobryon,Cryptophyte,0,20
3,22,PZ,300,Coleosphaerium,Cyanobacteria,0,6
3,22,PZ,300,Fragilaria,Cryptophyte,0,40
3,22,PZ,300,Tabellaria,Diatom,0,50
3,22,PZ,300,Fragilaria,Cryptophyte,0,40
3,22,PZ,300,Euglenid,Euglenophyta,0,70
3,22,PZ,300,Arthrodesmus,Chlorophyta,0,30
3,22,PZ,300,Planktothrix,Cyanobacteria,0,100
3,22,PZ,300,Phacus,Euglenophyta,0,35
3,22,PZ,300,Merismopedia,Cyanobacteria,0,3
3,22,PZ,300,Chroococcus,Cyanobacteria,101,27
3,22,PZ,300,Chlamydomonas,Chlorophyta,0,10
3,22,PZ,300,Synechococcus,Cyanobacteria,0,1.5
3,22,PZ,300,Gymnodinium,Dinoflagelate,0,55
3,22,PZ,300,Mallomonas,Synurophyta,0,18
3,22,PZ,300,Merismopedia,Cyanobacteria,0,3
3,22,PZ,300,Paramecium,Ciliate,0,120
3,22,PZ,300,Fischerella,Cyanobacteria,0,80
3,22,PZ,300,Amoeboid ,Amoeboid,0,3
3,22,PZ,300,Eunotia,Diatom,0,150
3,22,PZ,300,Melosira,Diatom,0,40
3,22,PZ,300,Diatom3,Diatom,0,60
7,22,PZ,300,Gloeocystis,Chlorophyta,154,23
7,22,PZ,300,Microcystis,Cyanobacteria,0,3
7,22,PZ,300,Oscillatoria,Cyanobacteria,0,63
7,22,PZ,300,Chrysosphaerella,Cryptophyte,1,30
7,22,PZ,300,Chrysosphaerella,Cryptophyte,64,30
7,22,PZ,300,Anabaena,Cyanobacteria,0,30
7,22,PZ,300,Dinobryon,Cryptophyte,0,20
7,22,PZ,300,Coleosphaerium,Cyanobacteria,0,6
7,22,PZ,300,Fragilaria,Cryptophyte,0,40
7,22,PZ,300,Tabellaria,Diatom,0,50
7,22,PZ,300,Fragilaria,Cryptophyte,0,40
7,22,PZ,300,Euglenid,Euglenophyta,0,70
7,22,PZ,300,Arthrodesmus,Chlorophyta,0,30
7,22,PZ,300,Planktothrix,Cyanobacteria,0,100
7,22,PZ,300,Phacus,Euglenophyta,0,35
7,22,PZ,300,Merismopedia,Cyanobacteria,0,3
7,22,PZ,300,Chroococcus,Cyanobacteria,52,27
7,22,PZ,300,Chlamydomonas,Chlorophyta,0,10
7,22,PZ,300,Synechococcus,Cyanobacteria,3,1.5
7,22,PZ,300,Gymnodinium,Dinoflagelate,0,55
7,22,PZ,300,Mallomonas,Synurophyta,0,18
7,22,PZ,300,Merismopedia,Cyanobacteria,0,3
7,22,PZ,300,Paramecium,Ciliate,0,120
7,22,PZ,300,Fischerella,Cyanobacteria,0,80
7,22,PZ,300,Amoeboid ,Amoeboid,0,3
7,22,PZ,300,Eunotia,Diatom,0,150
7,22,PZ,300,Melosira,Diatom,0,40
7,22,PZ,300,Diatom3,Diatom,0,60
8,22,PZ,300,Gloeocystis,Chlorophyta,2,23
8,22,PZ,300,Microcystis,Cyanobacteria,0,3
8,22,PZ,300,Oscillatoria,Cyanobacteria,0,63
8,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
8,22,PZ,300,Chrysosphaerella,Cryptophyte,0,30
8,22,PZ,300,Anabaena,Cyanobacteria,0,30
8,22,PZ,300,Dinobryon,Cryptophyte,0,20
8,22,PZ,300,Coleosphaerium,Cyanobacteria,2,6
8,22,PZ,300,Fragilaria,Cryptophyte,1,40
8,22,PZ,300,Tabellaria,Diatom,0,50
8,22,PZ,300,Fragilaria,Cryptophyte,0,40
8,22,PZ,300,Euglenid,Euglenophyta,0,70
8,22,PZ,300,Arthrodesmus,Chlorophyta,0,30
8,22,PZ,300,Planktothrix,Cyanobacteria,0,100
8,22,PZ,300,Phacus,Euglenophyta,0,35
8,22,PZ,300,Merismopedia,Cyanobacteria,0,3
8,22,PZ,300,Chroococcus,Cyanobacteria,0,27
8,22,PZ,300,Chlamydomonas,Chlorophyta,0,10
8,22,PZ,300,Synechococcus,Cyanobacteria,0,1.5
8,22,PZ,300,Gymnodinium,Dinoflagelate,1,55
8,22,PZ,300,Mallomonas,Synurophyta,0,18
8,22,PZ,300,Merismopedia,Cyanobacteria,0,3
8,22,PZ,300,Paramecium,Ciliate,0,120
8,22,PZ,300,Fischerella,Cyanobacteria,0,80
8,22,PZ,300,Amoeboid ,Amoeboid,0,3
8,22,PZ,300,Eunotia,Diatom,0,150
8,22,PZ,300,Melosira,Diatom,0,40
8,22,PZ,300,Diatom3,Diatom,0,60
1,20,PZ,350,Gloeocystis,Chlorophyta,3,23
1,20,PZ,350,Microcystis,Cyanobacteria,0,3
1,20,PZ,350,Oscillatoria,Cyanobacteria,0,63
1,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
1,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
1,20,PZ,350,Anabaena,Cyanobacteria,0,30
1,20,PZ,350,Dinobryon,Cryptophyte,0,20
1,20,PZ,350,Coleosphaerium,Cyanobacteria,0,6
1,20,PZ,350,Fragilaria,Cryptophyte,0,40
1,20,PZ,350,Tabellaria,Diatom,0,50
1,20,PZ,350,Fragilaria,Cryptophyte,1,40
1,20,PZ,350,Euglenid,Euglenophyta,0,70
1,20,PZ,350,Arthrodesmus,Chlorophyta,0,30
1,20,PZ,350,Planktothrix,Cyanobacteria,0,100
1,20,PZ,350,Phacus,Euglenophyta,0,35
1,20,PZ,350,Merismopedia,Cyanobacteria,0,3
1,20,PZ,350,Chroococcus,Cyanobacteria,0,27
1,20,PZ,350,Chlamydomonas,Chlorophyta,0,10
1,20,PZ,350,Synechococcus,Cyanobacteria,1,1.5
1,20,PZ,350,Gymnodinium,Dinoflagelate,1,55
1,20,PZ,350,Mallomonas,Synurophyta,0,18
1,20,PZ,350,Merismopedia,Cyanobacteria,0,3
1,20,PZ,350,Paramecium,Ciliate,0,120
1,20,PZ,350,Fischerella,Cyanobacteria,0,80
1,20,PZ,350,Amoeboid ,Amoeboid,3,3
1,20,PZ,350,Eunotia,Diatom,0,150
1,20,PZ,350,Melosira,Diatom,3,40
1,20,PZ,350,Diatom3,Diatom,0,60
2,20,PZ,350,Gloeocystis,Chlorophyta,14,23
2,20,PZ,350,Microcystis,Cyanobacteria,0,3
2,20,PZ,350,Oscillatoria,Cyanobacteria,1,63
2,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
2,20,PZ,350,Chrysosphaerella,Cryptophyte,4,30
2,20,PZ,350,Anabaena,Cyanobacteria,3,30
2,20,PZ,350,Dinobryon,Cryptophyte,0,20
2,20,PZ,350,Coleosphaerium,Cyanobacteria,0,6
2,20,PZ,350,Fragilaria,Cryptophyte,0,40
2,20,PZ,350,Tabellaria,Diatom,0,50
2,20,PZ,350,Fragilaria,Cryptophyte,0,40
2,20,PZ,350,Euglenid,Euglenophyta,0,70
2,20,PZ,350,Arthrodesmus,Chlorophyta,0,30
2,20,PZ,350,Planktothrix,Cyanobacteria,0,100
2,20,PZ,350,Phacus,Euglenophyta,0,35
2,20,PZ,350,Merismopedia,Cyanobacteria,0,3
2,20,PZ,350,Chroococcus,Cyanobacteria,34,27
2,20,PZ,350,Chlamydomonas,Chlorophyta,0,10
2,20,PZ,350,Synechococcus,Cyanobacteria,0,1.5
2,20,PZ,350,Gymnodinium,Dinoflagelate,1,55
2,20,PZ,350,Mallomonas,Synurophyta,1,18
2,20,PZ,350,Merismopedia,Cyanobacteria,0,3
2,20,PZ,350,Paramecium,Ciliate,0,120
2,20,PZ,350,Fischerella,Cyanobacteria,0,80
2,20,PZ,350,Amoeboid ,Amoeboid,0,3
2,20,PZ,350,Eunotia,Diatom,0,150
2,20,PZ,350,Melosira,Diatom,2,40
2,20,PZ,350,Diatom3,Diatom,0,60
3,20,PZ,350,Gloeocystis,Chlorophyta,74,23
3,20,PZ,350,Microcystis,Cyanobacteria,3,3
3,20,PZ,350,Oscillatoria,Cyanobacteria,0,63
3,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
3,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
3,20,PZ,350,Anabaena,Cyanobacteria,0,30
3,20,PZ,350,Dinobryon,Cryptophyte,0,20
3,20,PZ,350,Coleosphaerium,Cyanobacteria,1,6
3,20,PZ,350,Fragilaria,Cryptophyte,0,40
3,20,PZ,350,Tabellaria,Diatom,0,50
3,20,PZ,350,Fragilaria,Cryptophyte,0,40
3,20,PZ,350,Euglenid,Euglenophyta,1,70
3,20,PZ,350,Arthrodesmus,Chlorophyta,0,30
3,20,PZ,350,Planktothrix,Cyanobacteria,0,100
3,20,PZ,350,Phacus,Euglenophyta,0,35
3,20,PZ,350,Merismopedia,Cyanobacteria,0,3
3,20,PZ,350,Chroococcus,Cyanobacteria,323,27
3,20,PZ,350,Chlamydomonas,Chlorophyta,0,10
3,20,PZ,350,Synechococcus,Cyanobacteria,1,1.5
3,20,PZ,350,Gymnodinium,Dinoflagelate,0,55
3,20,PZ,350,Mallomonas,Synurophyta,0,18
3,20,PZ,350,Merismopedia,Cyanobacteria,0,3
3,20,PZ,350,Paramecium,Ciliate,0,120
3,20,PZ,350,Fischerella,Cyanobacteria,0,80
3,20,PZ,350,Amoeboid ,Amoeboid,0,3
3,20,PZ,350,Eunotia,Diatom,0,150
3,20,PZ,350,Melosira,Diatom,0,40
3,20,PZ,350,Diatom3,Diatom,0,60
7,20,PZ,350,Gloeocystis,Chlorophyta,0,23
7,20,PZ,350,Microcystis,Cyanobacteria,0,3
7,20,PZ,350,Oscillatoria,Cyanobacteria,4,63
7,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
7,20,PZ,350,Chrysosphaerella,Cryptophyte,0,30
7,20,PZ,350,Anabaena,Cyanobacteria,0,30
7,20,PZ,350,Dinobryon,Cryptophyte,0,20
7,20,PZ,350,Coleosphaerium,Cyanobacteria,2,6
7,20,PZ,350,Fragilaria,Cryptophyte,0,40
7,20,PZ,350,Tabellaria,Diatom,0,50
7,20,PZ,350,Fragilaria,Cryptophyte,3,40
7,20,PZ,350,Euglenid,Euglenophyta,0,70
7,20,PZ,350,Arthrodesmus,Chlorophyta,0,30
7,20,PZ,350,Planktothrix,Cyanobacteria,0,100
7,20,PZ,350,Phacus,Euglenophyta,0,35
7,20,PZ,350,Merismopedia,Cyanobacteria,0,3
7,20,PZ,350,Chroococcus,Cyanobacteria,6,27
7,20,PZ,350,Chlamydomonas,Chlorophyta,0,10
7,20,PZ,350,Synechococcus,Cyanobacteria,0,1.5
7,20,PZ,350,Gymnodinium,Dinoflagelate,0,55
7,20,PZ,350,Mallomonas,Synurophyta,0,18
7,20,PZ,350,Merismopedia,Cyanobacteria,0,3
7,20,PZ,350,Paramecium,Ciliate,0,120
7,20,PZ,350,Fischerella,Cyanobacteria,0,80
7,20,PZ,350,Amoeboid ,Amoeboid,0,3
7,20,PZ,350,Eunotia,Diatom,0,150
7,20,PZ,350,Melosira,Diatom,0,40
7,20,PZ,350,Diatom3,Diatom,0,60
8,20,PZ,350,Gloeocystis,Chlorophyta,5,23
8,20,PZ,350,Microcystis,Cyanobacteria,0,3
8,20,PZ,350,Oscillatoria,Cyanobacteria,2,63
