date,julian day ,tank,temp,treatment,species,stage,stage,sex,Skaltenteile,Verg,comments,size in cm
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,egg,,,,6.0,,0.000
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.6,6.0,,0.782
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.0,6.0,,0.680
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,6.8,6.0,,1.156
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,5.9,6.0,,1.003
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,2.8,6.0,,0.476
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,3.3,6.0,,0.561
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,9.5,6.0,,1.615
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,6.2,6.0,,1.054
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,11.4,6.0,,1.938
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,10.3,6.0,,1.751
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,5.4,6.0,,0.918
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,5.1,6.0,,0.867
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,9.6,6.0,,1.632
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,6.5,6.0,,1.105
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,8.6,6.0,,1.462
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,8.1,6.0,,1.377
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,9.3,6.0,,1.581
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,2.8,6.0,,0.476
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,5.4,6.0,,0.918
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.8,6.0,,0.816
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.8,6.0,,0.816
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,3.1,6.0,,0.527
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.5,6.0,,0.765
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,5.9,6.0,,1.003
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,5.0,6.0,,0.850
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,2.5,6.0,,0.425
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,7.0,6.0,,1.190
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,3.9,6.0,,0.663
21/8/12,234,21,50,PP+Z,Daphnia,imature,,,4.6,6.0,,0.782
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,8.5,6.0,,1.445
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,9.3,6.0,,1.581
21/8/12,234,21,50,PP+Z,Daphnia,mature,,,6.4,6.0,,1.088
31/7/12,213,22,300,PP+Z,cyclopoid,,4B4S,,3.1,6.0,,0.527
31/7/12,213,22,300,PP+Z,cyclopoid,,4B4S,,3.7,6.0,,0.629
7/8/12,220,22,300,PP+Z,cyclopoid,,4B5S,,3.3,6.0,,0.561
14/8/12,227,22,300,PP+Z,cyclopoid,adult,,,,6.0,,0.000
14/8/12,227,22,300,PP+Z,Daphnia,immature,,,4.7,6.0,,0.799
14/8/12,227,22,300,PP+Z,Daphnia,immature,,,3.4,6.0,,0.578
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Copepod,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,3.3,6.0,,0.561
21/8/12,234,22,300,PP+Z,cyclopoid,,4B3S,,2.7,6.0,,0.459
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,4.0,6.0,,0.680
21/8/12,234,22,300,PP+Z,cyclopoid,adult,,female,4.0,6.0,w/ eggs,0.680
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,3.3,6.0,,0.561
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,2.9,6.0,,0.493
21/8/12,234,22,300,PP+Z,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,22,300,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,egg,,,,6.0,,0.000
21/8/12,234,22,300,PP+Z,Daphnia,mature,,,7.8,6.0,,1.326
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,4.8,6.0,,0.816
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.5,6.0,,0.595
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,5.8,6.0,,0.986
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.1,6.0,,0.527
21/8/12,234,22,300,PP+Z,Daphnia,mature,,,6.5,6.0,,1.105
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.8,6.0,,0.646
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.8,6.0,,0.646
21/8/12,234,22,300,PP+Z,Daphnia,mature,,,8.6,6.0,w/ eggs,1.462
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,4.1,6.0,,0.697
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,4.5,6.0,,0.765
21/8/12,234,22,300,PP+Z,Daphnia,mature,,,7.0,6.0,,1.190
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.9,6.0,,0.663
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,3.9,6.0,,0.663
21/8/12,234,22,300,PP+Z,Daphnia,mature,,,7.3,6.0,,1.241
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,4.0,6.0,,0.680
21/8/12,234,22,300,PP+Z,Daphnia,imature,,,4.0,6.0,,0.680
24/7/12,206,23,400,PP+Z+N,cyclopoid,,4B4S,,2.9,6.0,,0.493
21/8/12,234,23,400,PP+Z+N,calanoid,,4B3S,,5.3,6.0,,0.901
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.6,6.0,,0.612
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.7,6.0,,0.629
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,4.0,6.0,,0.680
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B3S,,2.9,6.0,,0.493
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.4,6.0,,0.578
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,23,400,PP+Z+N,cyclopoid,adult,,female,,6.0,w/ eggs,0.000
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.4,6.0,,0.578
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.6,6.0,,0.612
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,cyclopoid,,4B4S,,3.1,6.0,,0.527
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,egg,,,,6.0,,0.000
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,7.5,6.0,,1.275
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.0,6.0,,0.510
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.6,6.0,,0.612
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,4.0,6.0,,0.680
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,2.7,6.0,,0.459
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,5.1,6.0,,0.867
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.7,6.0,,0.629
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,8.0,6.0,,1.360
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,2.4,6.0,,0.408
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,2.5,6.0,,0.425
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,6.3,6.0,,1.071
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.8,6.0,,0.646
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.5,6.0,,0.595
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,7.8,6.0,,1.326
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,7.0,6.0,,1.190
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,5.6,6.0,,0.952
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,7.9,6.0,,1.343
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.1,6.0,,0.527
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,5.2,6.0,,0.884
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,5.4,6.0,,0.918
21/8/12,234,23,400,PP+Z+N,Daphnia,imature,,,3.2,6.0,,0.544
21/8/12,234,23,400,PP+Z+N,Daphnia,mature,,,8.9,6.0,,1.513
24/7/12,206,24,50,PP+Z+N,cyclopoid,,4B4S,,2.9,6.0,,0.493
24/7/12,206,24,50,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
24/7/12,206,24,50,PP+Z+N,cyclopoid,,4B4S,,3.0,6.0,,0.510
31/7/12,213,24,50,PP+Z+N,cyclopoid,juvenile,,,2.0,6.0,,0.340
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,3.3,6.0,,0.561
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,3.8,6.0,,0.646
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,4.5,6.0,,0.765
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,3.2,6.0,,0.544
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B4S,,2.7,6.0,,0.459
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B4S,,2.8,6.0,,0.476
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B4S,,2.8,6.0,,0.476
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,2.9,6.0,,0.493
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,3.0,6.0,,0.510
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B5S,,3.8,6.0,,0.646
7/8/12,220,24,50,PP+Z+N,cyclopoid,,4B4S,,3.4,6.0,,0.578
14/8/12,227,24,50,PP+Z+N,calanoid,adult,,female,2.2,6.0,w/ eggs,0.374
14/8/12,227,24,50,PP+Z+N,cyclopoid,adult,,female,,6.0,w/ eggs,0.000
14/8/12,227,24,50,PP+Z+N,cyclopoid,,4B3S,,2.6,6.0,,0.442
14/8/12,227,24,50,PP+Z+N,cyclopoid,adult,,female,2.1,6.0,w/ eggs,0.357
21/8/12,234,24,50,PP+Z+N,calanoid,,5B3S,,7.5,6.0,,1.275
21/8/12,234,24,50,PP+Z+N,calanoid,adult,,male,7.3,6.0,,1.241
21/8/12,234,24,50,PP+Z+N,calanoid,,5B4S,,8.7,6.0,,1.479
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B5S,,4.1,6.0,,0.697
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,24,50,PP+Z+N,cyclopoid,adult,,female,2.2,6.0,w/ eggs,0.374
21/8/12,234,24,50,PP+Z+N,cyclopoid,adult,,female,2.0,6.0,w/ eggs,0.340
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B5S,,3.2,6.0,,0.544
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B5S,,5.2,6.0,,0.884
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B5S,,3.3,6.0,,0.561
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B5S,,3.5,6.0,,0.595
21/8/12,234,24,50,PP+Z+N,cyclopoid,adult,,female,2.1,6.0,w/ eggs,0.357
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,2.8,6.0,,0.476
21/8/12,234,24,50,PP+Z+N,cyclopoid,adult,,female,8.2,6.0,w/ eggs,1.394
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B3S,,2.9,6.0,,0.493
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B4S,,3.1,6.0,,0.527
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,24,50,PP+Z+N,cyclopoid,,4B3S,,2.8,6.0,,0.476
21/8/12,234,24,50,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,24,50,PP+Z+N,Daphnia,imature,,,4.5,6.0,,0.765
14/8/12,227,26,250,PP+Z+N,cyclopoid,,5B5S,,3.3,6.0,,0.561
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,egg,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Copepod,nauplii,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,cyclopoid,adult,,female,2.0,6.0,w/ eggs,0.340
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B4S,,3.5,6.0,,0.595
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B5S,,4.1,6.0,,0.697
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B5S,,4.0,6.0,,0.680
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B5S,,4.4,6.0,,0.748
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B4S,,2.7,6.0,,0.459
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B4S,,3.2,6.0,,0.544
21/8/12,234,26,250,PP+Z+N,cyclopoid,,4B4S,,3.0,6.0,,0.510
21/8/12,234,26,250,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
21/8/12,234,26,250,PP+Z+N,Daphnia,larvae,,,,6.0,,0.000
24/7/12,206,28,100,PP+Z,Daphnia,mature,,,8.0,6.0,,1.360
24/7/12,206,28,100,PP+Z,Daphnia,mature,,,7.5,6.0,,1.275
24/7/12,206,28,100,PP+Z,Daphnia,egg,,,,6.0,,0.000
7/8/12,220,28,100,PP+Z,cyclopoid,,4B4S,,2.8,6.0,,0.476
7/8/12,220,28,100,PP+Z,cyclopoid,,4B5S,,3.7,6.0,,0.629
7/8/12,220,28,100,PP+Z,Daphnia,larvae,,,,6.0,,0.000
14/8/12,227,28,100,PP+Z,cyclopoid,,4B5S,,2.5,6.0,,0.425
14/8/12,227,28,100,PP+Z,cyclopoid,,4B5S,,3.6,6.0,w/ bubble,0.612
